vnf-2
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.113452380952,0.128371428571,0.140804761905,0.25150952381,0.136561904762,0.187704761905
200,0.0972952380952,0.110423809524,0.105171428571,0.2305,0.171828571429,0.177080952381
300,0.133661904762,0.13330952381,0.159766666667,0.313004761905,0.161671428571,0.236738095238
400,0.127228571429,0.147576190476,0.158295238095,0.29580952381,0.160471428571,0.203033333333
500,0.108838095238,0.121095238095,0.132038095238,0.235076190476,0.150704761905,0.191685714286
vnf-3
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.105771428571,0.0952952380952,0.120204761905,0.179623809524,0.14120952381,0.18300952381
200,0.0960476190476,0.115295238095,0.115804761905,0.169128571429,0.122033333333,0.189961904762
300,0.11279047619,0.129566666667,0.1428,0.244876190476,0.18269047619,0.220842857143
400,0.0987285714286,0.0949428571429,0.116238095238,0.17120952381,0.137580952381,0.171352380952
500,0.103295238095,0.0973380952381,0.110628571429,0.176819047619,0.145680952381,0.172138095238
vnf-4
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.0836523809524,0.0806428571429,0.108028571429,0.127171428571,0.137957142857,0.16799047619
200,0.0977047619048,0.0894571428571,0.113876190476,0.141052380952,0.149338095238,0.176847619048
300,0.0925571428571,0.0832523809524,0.101195238095,0.140966666667,0.12130952381,0.17629047619
400,0.0894476190476,0.0911285714286,0.119114285714,0.156547619048,0.125585714286,0.167828571429
500,0.103066666667,0.0926,0.120342857143,0.148552380952,0.130219047619,0.170685714286
vnf-5
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.0845428571429,0.0754904761905,0.0974095238095,0.10030952381,0.129704761905,0.150447619048
200,0.0780571428571,0.0677285714286,0.0805523809524,0.0942619047619,0.124861904762,0.151638095238
300,0.0870619047619,0.0847904761905,0.101728571429,0.114247619048,0.152104761905,0.16949047619
400,0.0840761904762,0.086080952381,0.0976,0.115885714286,0.146252380952,0.182276190476
500,0.0993095238095,0.0867238095238,0.0993380952381,0.112466666667,0.154047619048,0.177176190476
