0.954375, 0.8458333333333333, 0.8397916666666667, 0.860625, 0.48041666666666666, 0.5633333333333334
0.976875, 0.849375, 0.8495833333333334, 0.8422916666666667, 0.9716666666666667, 0.4864583333333333
0.953125, 0.856875, 0.8764583333333333, 0.9095833333333333, 0.5833333333333334, 0.38625
0.9539583333333334, 0.7775, 0.734375, 0.721875, 0.471875, 0.614375
0.9754166666666667, 0.7577083333333333, 0.885, 0.7633333333333333, 0.966875, 0.3275
0.9360416666666667, 0.8239583333333333, 0.8677083333333333, 0.8366666666666667, 0.463125, 0.8135416666666667
0.9470833333333334, 0.83875, 0.8866666666666667, 0.9333333333333333, 0.5114583333333333, 0.879375
0.9545833333333333, 0.8214583333333333, 0.8391666666666666, 0.8291666666666667, 0.9645833333333333, 0.919375
0.9345833333333333, 0.820625, 0.8627083333333333, 0.8791666666666667, 0.5425, 0.7285416666666666
0.9522916666666666, 0.7320833333333333, 0.818125, 0.80125, 0.5297916666666667, 0.32625
