91, 128, 130, 122, 179, 172
89, 123, 118, 119, 193, 215
87, 129, 109, 108, 189, 191
103, 162, 158, 158, 233, 198
93, 117, 141, 108, 179, 158
98, 120, 138, 126, 95, 159
88, 136, 134, 119, 207, 230
111, 146, 142, 148, 172, 181
87, 133, 124, 123, 117, 180
97, 131, 108, 114, 92, 171
