vnf-2
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.0559365853659,0.0696414634146,0.0659475609756,0.0754695121951,0.0754402439024,0.104036585366
200,0.0644841463415,0.075993902439,0.0813463414634,0.100791463415,0.074293902439,0.138879268293
300,0.0876463414634,0.103482926829,0.103480487805,0.120519512195,0.102412195122,0.138934146341
400,0.0973780487805,0.107115853659,0.108337804878,0.125364634146,0.116754878049,0.15042195122
500,0.0681780487805,0.0888829268293,0.0815682926829,0.105935365854,0.107134146341,0.169162195122
vnf-3
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.0893231707317,0.117281707317,0.0950182926829,0.106981707317,0.0927902439024,0.169508536585
200,0.0990268292683,0.122954878049,0.107851219512,0.12835,0.0983707317073,0.160693902439
300,0.0838682926829,0.111468292683,0.0992731707317,0.118046341463,0.105620731707,0.163124390244
400,0.0632390243902,0.0799341463415,0.0680512195122,0.102515853659,0.105886585366,0.166656097561
500,0.0742975609756,0.102658536585,0.0853256097561,0.0984292682927,0.125229268293,0.139913414634
vnf-4
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.0810158536585,0.0974804878049,0.0832036585366,0.0979829268293,0.0977682926829,0.175979268293
200,0.0902817073171,0.111486585366,0.0955426829268,0.112003658537,0.111534146341,0.14972195122
300,0.0981695121951,0.116052439024,0.10627804878,0.115415853659,0.126884146341,0.176186585366
400,0.078956097561,0.0913134146341,0.0838341463415,0.100369512195,0.120743902439,0.16358902439
500,0.0800475609756,0.101717073171,0.0867402439024,0.100368292683,0.106714634146,0.161995121951
vnf-5
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.0669304878049,0.077743902439,0.0673926829268,0.0807426829268,0.105334146341,0.15877804878
200,0.0790890243902,0.0866207317073,0.0713402439024,0.0967902439024,0.132881707317,0.173636585366
300,0.0803512195122,0.106867073171,0.0763158536585,0.0882146341463,0.115670731707,0.177952439024
400,0.0828890243902,0.10237195122,0.0830817073171,0.091493902439,0.128947560976,0.174614634146
500,0.0960829268293,0.115947560976,0.095337804878,0.0982,0.119731707317,0.192937804878
