vnf-2
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.0118925311203,0.0152232365145,0.0160319502075,0.0210892116183,0.0133589211618,0.0284398340249
200,0.0173738589212,0.0189975103734,0.0222788381743,0.0297394190871,0.0179132780083,0.0367244813278
300,0.0161514522822,0.0198809128631,0.0215307053942,0.030644813278,0.0256726141079,0.0409975103734
400,0.0153,0.0227439834025,0.0219136929461,0.0297767634855,0.0306186721992,0.0372199170124
500,0.0165738589212,0.0227842323651,0.0207190871369,0.0294170124481,0.0219639004149,0.0339726141079
vnf-3
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.0125278008299,0.0180958506224,0.0149033195021,0.018579253112,0.0234597510373,0.037044813278
200,0.0173900414938,0.0240186721992,0.0215248962656,0.031465560166,0.029131120332,0.0480315352697
300,0.0194676348548,0.0277539419087,0.0215410788382,0.0285867219917,0.0331468879668,0.0447526970954
400,0.0173867219917,0.0219531120332,0.0202817427386,0.0256701244813,0.0384912863071,0.0488468879668
500,0.0173871369295,0.0256589211618,0.0186269709544,0.0298058091286,0.029812033195,0.049667219917
vnf-4
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.0180742738589,0.0252497925311,0.0194979253112,0.0219045643154,0.0453265560166,0.048977593361
200,0.0211348547718,0.0295680497925,0.0207900414938,0.0272170124481,0.0278954356846,0.0595356846473
300,0.0211161825726,0.029401659751,0.0240124481328,0.0298174273859,0.0467933609959,0.054668879668
400,0.0219663900415,0.0273531120332,0.0223809128631,0.0285950207469,0.0352298755187,0.0605024896266
500,0.0207199170124,0.0273593360996,0.0215481327801,0.0277663900415,0.0335734439834,0.0609219917012
vnf-5
,Proposed,GD,SK-1,SK-10,BC,RA
100,0.0175410788382,0.0234937759336,0.0193278008299,0.0197062240664,0.032343153527,0.0500323651452
200,0.0260647302905,0.0317925311203,0.0267954356846,0.0272929460581,0.0490145228216,0.0772771784232
300,0.0256390041494,0.0315265560166,0.024710373444,0.0266539419087,0.0464763485477,0.0667784232365
400,0.025643153527,0.0320356846473,0.025643153527,0.0279323651452,0.0446900414938,0.0768867219917
500,0.0248265560166,0.0312506224066,0.0281390041494,0.0278502074689,0.0437751037344,0.0691033195021
