0.7362, 0.6409, 0.6916, 0.669, 0.65, 0.6403
0.7455, 0.6251, 0.6699, 0.6055, 0.6822, 0.5547
0.7401, 0.6262, 0.7019, 0.6087, 0.6118, 0.5173
0.7372, 0.6172, 0.6717, 0.606, 0.65, 0.5596
0.7384, 0.6042, 0.6872, 0.6989, 0.6602, 0.5555
0.7367, 0.631, 0.6771, 0.61, 0.6384, 0.6389
0.7374, 0.6214, 0.692, 0.6027, 0.6691, 0.6098
0.7456, 0.6578, 0.6716, 0.6512, 0.6099, 0.5527
0.721, 0.6336, 0.6359, 0.6064, 0.5965, 0.4577
0.7418, 0.6564, 0.6706, 0.6484, 0.5127, 0.5687
