0.1485, 0.1478, 0.1485, 0.1485, 0.1485, 0.14705
0.1492, 0.14955, 0.14955, 0.14955, 0.14955, 0.14955
0.1472, 0.14675, 0.14705, 0.1476, 0.1476, 0.14685
0.1514, 0.15075, 0.15075, 0.1514, 0.14615, 0.15045
0.14785, 0.14785, 0.14605, 0.14625, 0.1459, 0.14365
0.1513, 0.1498, 0.1513, 0.1513, 0.1495, 0.1513
0.1536, 0.1536, 0.15285, 0.1536, 0.15205, 0.15065
0.15135, 0.15135, 0.15135, 0.15135, 0.15135, 0.15135
0.15, 0.1505, 0.14985, 0.1497, 0.14985, 0.1474
0.15075, 0.14985, 0.15, 0.15075, 0.15075, 0.15005
