vnf-2
,Proposed,GD,SK-1,SK-10,BC,RA
100,1.0,1.0,1.0,1.0,1.0,0.999
200,1.0,0.997,0.996,0.9985,0.9925,0.9905
300,1.0,0.995,0.991,0.986,0.990666666667,0.978333333333
400,1.0,0.99575,0.99,0.986,0.98575,0.97875
500,1.0,0.9942,0.9876,0.9876,0.9846,0.968
vnf-3
,Proposed,GD,SK-1,SK-10,BC,RA
100,1.0,1.0,1.0,1.0,0.999,1.0
200,1.0,0.996,0.994,0.995,0.9835,0.983
300,1.0,0.994333333333,0.983,0.988333333333,0.975333333333,0.962333333333
400,1.0,0.994,0.98075,0.98675,0.9795,0.967
500,1.0,0.993,0.9684,0.9726,0.9732,0.9506
vnf-4
,Proposed,GD,SK-1,SK-10,BC,RA
100,1.0,1.0,0.996,1.0,0.999,0.999
200,1.0,0.995,0.989,0.992,0.969,0.978
300,1.0,0.992666666667,0.966666666667,0.970666666667,0.967666666667,0.956666666667
400,1.0,0.989,0.936,0.93275,0.93925,0.90675
500,1.0,0.9918,0.909,0.8984,0.961,0.862
vnf-5
,Proposed,GD,SK-1,SK-10,BC,RA
100,1.0,1.0,0.993,0.996,1.0,0.996
200,1.0,0.999,0.988,0.9865,0.9855,0.9655
300,1.0,0.994666666667,0.945666666667,0.94,0.937,0.917
400,1.0,0.992,0.89525,0.8835,0.964,0.85625
500,1.0,0.9896,0.8276,0.809,0.9328,0.7552
