12, 18, 30, 34, 58, 42.65
20, 24, 20, 28, 31, 43.18
19, 22, 29, 28, 28, 43.11
13, 13, 35, 35, 54, 44.13
15, 15, 30, 40, 43, 43.24
15, 19, 21, 31, 29, 44.02
17, 21, 26, 37, 21, 44.19
17, 21, 19, 25, 33, 42.12
12, 32, 20, 26, 50, 42.96
20, 28, 33, 40, 35, 42.12
19, 28, 23, 35, 31, 43.99
12, 14, 32, 34, 48, 43.33
20, 28, 33, 40, 35, 42.62
23, 23, 23, 33, 32, 44.13
19, 27, 30, 37, 36, 44.1
19, 28, 23, 35, 31, 42.06
17, 17, 24, 36, 39, 43.35
18, 20, 20, 30, 32, 43.36
18, 25, 24, 32, 34, 42.33
18, 22, 18, 30, 26, 43.27
14, 26, 31, 30, 37, 43.42
19, 28, 23, 35, 31, 44.74
16, 28, 30, 41, 34, 42.1
22, 24, 45, 36, 40, 44.67
13, 13, 35, 35, 54, 42.64
13, 13, 27, 27, 43, 41.5
17, 21, 35, 37, 49, 43.15
16, 18, 20, 32, 52, 42.65
16, 28, 24, 35, 36, 41.45
15, 24, 21, 33, 17, 42.16
12, 28, 16, 30, 30, 41.65
14, 14, 21, 40, 38, 41.99
17, 21, 26, 37, 21, 43.66
19, 22, 29, 28, 28, 42.85
16, 28, 24, 35, 36, 40.83
19, 21, 25, 27, 52, 43.69
11, 11, 23, 29, 43, 43.09
19, 31, 29, 31, 33, 42.98
21, 30, 49, 41, 45, 44.93
14, 14, 21, 40, 38, 42.67
18, 20, 20, 25, 23, 41.36
16, 28, 24, 35, 36, 41.71
18, 20, 20, 25, 23, 44.14
17, 21, 19, 25, 33, 42.83
17, 17, 41, 37, 50, 42.44
13, 13, 25, 35, 55, 43.59
16, 18, 32, 30, 40, 42.3
15, 24, 21, 33, 17, 40.63
13, 21, 25, 29, 29, 42.3
16, 18, 16, 26, 22, 40.82
19, 28, 23, 35, 31, 42.97
21, 27, 37, 37, 35, 45.24
14, 14, 14, 36, 39, 42.64
18, 20, 22, 24, 32, 41.84
16, 28, 30, 41, 34, 44.11
15, 19, 21, 31, 29, 43.19
12, 32, 22, 38, 48, 41.54
15, 17, 33, 41, 27, 44.3
20, 22, 31, 31, 52, 43.22
14, 14, 21, 40, 38, 42.08
20, 26, 28, 40, 22, 42.79
21, 25, 43, 35, 38, 44.12
17, 19, 29, 26, 33, 44.65
13, 19, 15, 37, 25, 40.98
17, 17, 24, 36, 39, 42.48
14, 18, 40, 35, 44, 42.34
17, 27, 34, 33, 50, 43.25
21, 25, 43, 35, 38, 43.93
18, 18, 35, 37, 26, 44.1
17, 17, 41, 37, 50, 43.34
15, 17, 27, 31, 29, 42.72
19, 28, 23, 35, 31, 43.72
23, 23, 19, 31, 37, 44.69
14, 22, 30, 38, 48, 43.0
15, 19, 33, 37, 47, 44.28
23, 23, 19, 36, 37, 43.46
16, 18, 18, 30, 53, 43.85
21, 29, 39, 40, 36, 42.84
14, 22, 20, 34, 24, 41.65
13, 13, 21, 33, 19, 43.28
17, 24, 25, 33, 21, 42.07
15, 25, 31, 45, 55, 43.38
21, 29, 39, 40, 36, 45.35
20, 22, 31, 31, 52, 42.59
18, 20, 20, 30, 32, 45.11
14, 24, 28, 39, 54, 42.71
14, 14, 29, 38, 39, 42.9
14, 18, 26, 30, 51, 42.32
17, 19, 29, 26, 33, 42.79
15, 15, 15, 31, 57, 40.55
13, 15, 23, 23, 42, 41.7
17, 25, 27, 29, 26, 44.86
14, 14, 21, 40, 38, 43.48
17, 21, 19, 25, 33, 43.06
15, 23, 19, 31, 20, 41.59
14, 26, 31, 30, 37, 43.16
14, 26, 31, 30, 37, 43.15
16, 28, 24, 35, 36, 40.88
13, 13, 21, 33, 19, 42.54
14, 18, 49, 40, 22, 41.44
